time,open,high,low,close,tick_volume,spread
2026-01-05 01:15:00,4370.04,4372.65,4361.02,4366.78,2806,42
2026-01-05 01:30:00,4366.64,4366.79,4354.22,4361.81,3068,42
2026-01-05 01:45:00,4361.82,4375.79,4361.0,4372.27,4033,27
2026-01-05 02:00:00,4372.22,4379.83,4370.12,4377.96,3194,42
2026-01-05 02:15:00,4377.96,4389.42,4377.68,4387.1,2579,23
2026-01-05 02:30:00,4387.04,4396.61,4385.58,4387.89,3598,23
2026-01-05 02:45:00,4387.89,4395.9,4384.91,4394.89,4583,23
2026-01-05 03:00:00,4394.97,4421.24,4394.44,4402.94,6947,23
2026-01-05 03:15:00,4402.85,4405.21,4394.18,4395.99,5618,23
2026-01-05 03:30:00,4396.15,4405.01,4393.08,4404.06,5698,23
2026-01-05 03:45:00,4404.02,4406.65,4391.36,4401.8,5888,23
2026-01-05 04:00:00,4401.82,4404.87,4388.68,4394.13,4959,23
2026-01-05 04:15:00,4394.12,4402.84,4392.51,4402.24,3776,23
2026-01-05 04:30:00,4402.13,4406.8,4399.72,4399.77,5010,23
2026-01-05 04:45:00,4400.07,4409.62,4398.55,4405.31,5381,23
2026-01-05 05:00:00,4405.28,4413.96,4405.28,4410.7,5454,23
2026-01-05 05:15:00,4410.55,4412.59,4405.9,4407.41,4429,23
2026-01-05 05:30:00,4407.4,4410.6,4403.51,4409.61,4157,23
2026-01-05 05:45:00,4409.6,4410.17,4399.78,4399.94,3598,23
2026-01-05 06:00:00,4399.95,4404.34,4397.23,4399.94,2774,23
2026-01-05 06:15:00,4399.95,4406.22,4399.93,4404.69,1771,23
2026-01-05 06:30:00,4404.71,4407.57,4404.16,4405.69,1818,23
2026-01-05 06:45:00,4405.74,4408.29,4403.5,4404.22,2279,23
2026-01-05 07:00:00,4404.11,4408.92,4403.52,4408.12,2376,23
2026-01-05 07:15:00,4408.13,4412.69,4406.78,4412.54,2159,23
2026-01-05 07:30:00,4412.51,4414.45,4401.77,4401.81,4177,23
2026-01-05 07:45:00,4401.74,4412.33,4400.98,4412.29,4304,23
2026-01-05 08:00:00,4412.08,4420.06,4411.28,4418.08,4866,23
2026-01-05 08:15:00,4418.1,4426.1,4415.54,4424.04,4126,23
2026-01-05 08:30:00,4424.32,4426.31,4416.29,4420.17,4192,23
2026-01-05 08:45:00,4420.19,4422.25,4418.17,4420.14,3104,23
2026-01-05 09:00:00,4420.25,4423.9,4416.73,4419.78,3074,23
2026-01-05 09:15:00,4419.76,4423.28,4418.9,4420.38,2653,23
2026-01-05 09:30:00,4420.37,4425.11,4418.54,4424.53,3320,23
2026-01-05 09:45:00,4424.54,4424.57,4419.89,4421.8,3000,23
2026-01-05 10:00:00,4421.83,4425.37,4419.27,4424.33,3035,23
2026-01-05 10:15:00,4424.29,4430.22,4424.29,4426.54,3084,23
2026-01-05 10:30:00,4426.61,4430.89,4423.61,4429.9,3486,23
2026-01-05 10:45:00,4429.92,4433.88,4429.87,4430.06,2867,23
2026-01-05 11:00:00,4429.8,4432.08,4426.1,4430.42,2930,23
2026-01-05 11:15:00,4430.45,4434.41,4429.74,4432.62,2999,23
2026-01-05 11:30:00,4432.61,4437.96,4431.05,4437.67,3320,23
2026-01-05 11:45:00,4437.67,4438.14,4433.82,4434.87,3475,23
2026-01-05 12:00:00,4434.85,4435.26,4430.77,4433.09,2591,23
2026-01-05 12:15:00,4433.1,4436.51,4431.34,4433.2,2193,23
2026-01-05 12:30:00,4433.02,4438.88,4432.55,4435.01,2564,23
2026-01-05 12:45:00,4435.0,4439.8,4434.15,4436.25,3380,23
2026-01-05 13:00:00,4436.34,4437.42,4430.18,4433.33,3919,23
2026-01-05 13:15:00,4433.35,4433.78,4410.81,4417.16,4389,23
2026-01-05 13:30:00,4417.21,4424.55,4415.12,4424.03,4043,23
2026-01-05 13:45:00,4424.05,4426.11,4418.13,4419.24,4111,23
2026-01-05 14:00:00,4419.22,4421.44,4416.69,4417.75,4347,23
2026-01-05 14:15:00,4417.73,4418.43,4413.81,4415.64,3996,23
2026-01-05 14:30:00,4415.66,4417.09,4406.18,4409.84,3906,23
2026-01-05 14:45:00,4409.85,4412.36,4405.53,4409.6,4306,23
2026-01-05 15:00:00,4409.9,4418.82,4407.33,4409.15,5953,23
2026-01-05 15:15:00,4409.21,4413.26,4397.1,4399.49,6644,23
2026-01-05 15:30:00,4399.68,4414.13,4396.04,4412.16,5745,23
2026-01-05 15:45:00,4412.0,4417.2,4411.34,4416.8,4929,23
2026-01-05 16:00:00,4416.87,4428.33,4416.87,4426.25,6083,23
2026-01-05 16:15:00,4426.25,4429.66,4420.3,4421.11,5527,23
2026-01-05 16:30:00,4421.11,4429.89,4417.91,4429.69,7908,23
2026-01-05 16:45:00,4429.61,4442.77,4428.01,4437.03,6482,23
2026-01-05 17:00:00,4437.05,4455.58,4437.05,4449.15,7136,23
2026-01-05 17:15:00,4449.09,4452.31,4442.32,4444.54,6102,23
2026-01-05 17:30:00,4444.93,4447.84,4435.56,4447.45,5884,23
2026-01-05 17:45:00,4447.44,4449.91,4440.61,4448.54,4880,23
2026-01-05 18:00:00,4448.54,4451.33,4438.37,4446.35,4567,23
2026-01-05 18:15:00,4446.36,4448.67,4440.24,4440.78,3631,23
2026-01-05 18:30:00,4440.78,4445.96,4440.13,4445.12,3202,23
2026-01-05 18:45:00,4445.12,4454.39,4440.75,4441.9,4676,23
2026-01-05 19:00:00,4441.92,4442.39,4432.21,4442.34,5610,23
2026-01-05 19:15:00,4442.32,4449.03,4442.31,4445.85,4179,23
2026-01-05 19:30:00,4445.83,4447.6,4437.68,4439.52,3829,23
2026-01-05 19:45:00,4439.51,4445.69,4439.21,4443.48,4834,23
2026-01-05 20:00:00,4443.51,4448.13,4441.77,4447.27,4122,23
2026-01-05 20:15:00,4447.26,4448.5,4439.81,4441.31,3538,23
2026-01-05 20:30:00,4441.34,4445.82,4440.94,4443.61,2587,23
2026-01-05 20:45:00,4443.63,4448.52,4442.66,4448.52,2113,23
2026-01-05 21:00:00,4449.09,4449.35,4434.76,4440.03,3888,23
2026-01-05 21:15:00,4439.72,4442.99,4437.64,4441.7,2913,23
2026-01-05 21:30:00,4441.62,4445.8,4441.09,4442.69,2435,23
2026-01-05 21:45:00,4442.7,4444.14,4438.58,4439.78,2269,23
2026-01-05 22:00:00,4439.73,4445.39,4439.03,4443.92,3370,23
2026-01-05 22:15:00,4443.95,4447.03,4442.8,4445.65,2590,23
2026-01-05 22:30:00,4445.64,4445.65,4437.93,4438.01,3522,23
2026-01-05 22:45:00,4438.07,4445.96,4438.07,4444.79,4002,23
2026-01-05 23:00:00,4444.82,4448.09,4444.82,4446.98,2461,23
2026-01-05 23:15:00,4446.71,4447.0,4443.33,4445.5,1035,23
2026-01-05 23:30:00,4445.5,4448.33,4445.4,4445.94,818,23
2026-01-05 23:45:00,4445.98,4448.84,4445.47,4448.56,676,23
2026-01-06 01:00:00,4454.61,4460.38,4450.83,4450.97,916,27
2026-01-06 01:15:00,4450.92,4453.25,4448.32,4448.59,1599,33
2026-01-06 01:30:00,4448.61,4450.36,4438.35,4442.58,2371,42
2026-01-06 01:45:00,4442.63,4443.7,4436.58,4440.17,1478,42
2026-01-06 02:00:00,4440.14,4441.49,4436.43,4440.24,2339,27
2026-01-06 02:15:00,4440.33,4442.58,4439.4,4440.85,1568,23
2026-01-06 02:30:00,4440.83,4444.75,4430.47,4436.54,2899,23
2026-01-06 02:45:00,4436.56,4438.16,4434.57,4436.39,2775,23
2026-01-06 03:00:00,4436.7,4442.2,4427.81,4441.76,5420,23
2026-01-06 03:15:00,4441.76,4444.21,4433.93,4434.84,4991,23
2026-01-06 03:30:00,4434.82,4443.26,4432.73,4439.09,4292,23
2026-01-06 03:45:00,4439.13,4452.16,4438.34,4450.44,4616,23
2026-01-06 04:00:00,4450.44,4460.29,4448.63,4459.33,5259,23
2026-01-06 04:15:00,4459.34,4460.65,4456.48,4460.14,3199,23
2026-01-06 04:30:00,4460.1,4461.06,4448.75,4453.48,4498,23
2026-01-06 04:45:00,4453.52,4457.53,4451.74,4454.85,3556,23
2026-01-06 05:00:00,4454.84,4465.38,4454.13,4462.54,3642,23
2026-01-06 05:15:00,4462.49,4467.89,4462.16,4463.72,4303,23
2026-01-06 05:30:00,4463.72,4467.43,4463.17,4466.16,2219,23
2026-01-06 05:45:00,4466.14,4468.03,4464.6,4467.61,2130,23
2026-01-06 06:00:00,4467.57,4468.4,4464.59,4465.77,1851,23
2026-01-06 06:15:00,4465.65,4467.33,4463.25,4464.8,2481,23
2026-01-06 06:30:00,4464.74,4466.43,4461.72,4462.68,1941,23
2026-01-06 06:45:00,4462.68,4468.33,4462.53,4467.31,2397,23
2026-01-06 07:00:00,4467.31,4469.49,4466.93,4467.35,2557,23
2026-01-06 07:15:00,4467.35,4470.67,4466.87,4469.72,2935,23
2026-01-06 07:30:00,4469.71,4474.1,4461.74,4463.19,5163,23
2026-01-06 07:45:00,4463.39,4464.66,4449.41,4452.17,5295,23
2026-01-06 08:00:00,4452.5,4458.39,4451.47,4456.86,4110,23
2026-01-06 08:15:00,4456.86,4461.13,4455.43,4461.11,3749,23
2026-01-06 08:30:00,4461.16,4465.69,4458.99,4463.55,3902,23
2026-01-06 08:45:00,4463.53,4466.91,4461.14,4465.76,3602,23
2026-01-06 09:00:00,4465.43,4470.35,4464.3,4468.4,3370,23
2026-01-06 09:15:00,4468.38,4469.65,4461.53,4464.56,2602,23
2026-01-06 09:30:00,4464.5,4467.21,4463.43,4464.55,2081,23
2026-01-06 09:45:00,4464.36,4466.34,4457.12,4459.38,3514,23
2026-01-06 10:00:00,4459.32,4463.25,4457.45,4461.83,3348,23
2026-01-06 10:15:00,4461.85,4475.7,4461.61,4470.87,2603,23
2026-01-06 10:30:00,4470.87,4472.51,4464.41,4465.79,3732,23
2026-01-06 10:45:00,4465.86,4469.35,4465.05,4468.23,2784,23
2026-01-06 11:00:00,4468.29,4468.43,4453.75,4457.97,3410,23
2026-01-06 11:15:00,4458.0,4458.17,4452.12,4456.66,3506,23
2026-01-06 11:30:00,4456.65,4457.05,4453.71,4455.85,2589,23
2026-01-06 11:45:00,4455.86,4456.14,4444.71,4446.25,4376,23
2026-01-06 12:00:00,4446.29,4452.3,4442.51,4450.17,3183,23
2026-01-06 12:15:00,4449.82,4452.53,4448.66,4450.14,2542,23
2026-01-06 12:30:00,4450.14,4455.97,4448.4,4451.13,2639,23
2026-01-06 12:45:00,4451.07,4453.1,4449.23,4451.62,2415,23
2026-01-06 13:00:00,4451.86,4452.94,4449.81,4450.85,2381,23
2026-01-06 13:15:00,4450.85,4455.69,4448.76,4455.54,2263,23
2026-01-06 13:30:00,4455.54,4462.39,4454.8,4462.15,3186,23
2026-01-06 13:45:00,4462.15,4464.44,4459.76,4463.27,2803,23
2026-01-06 14:00:00,4463.28,4464.61,4461.67,4462.12,2557,23
2026-01-06 14:15:00,4462.12,4465.58,4461.5,4464.4,2604,23
2026-01-06 14:30:00,4464.46,4466.37,4458.83,4461.97,3424,23
2026-01-06 14:45:00,4461.97,4464.81,4459.63,4463.69,2668,23
2026-01-06 15:00:00,4463.56,4468.1,4459.73,4465.46,5521,23
2026-01-06 15:15:00,4465.55,4470.47,4457.46,4459.06,4999,23
2026-01-06 15:30:00,4459.21,4462.2,4455.44,4461.14,4894,23
2026-01-06 15:45:00,4461.02,4468.24,4454.06,4467.91,4406,23
2026-01-06 16:00:00,4467.94,4472.52,4466.27,4471.78,4613,23
2026-01-06 16:15:00,4471.79,4473.25,4464.47,4466.7,4285,23
2026-01-06 16:30:00,4466.7,4483.08,4465.09,4479.47,6580,23
2026-01-06 16:45:00,4479.58,4489.69,4479.49,4487.4,5784,23
2026-01-06 17:00:00,4487.39,4490.88,4479.04,4480.15,6433,23
2026-01-06 17:15:00,4480.15,4483.39,4473.88,4480.89,6007,23
2026-01-06 17:30:00,4480.96,4481.89,4463.04,4475.51,6542,23
2026-01-06 17:45:00,4475.53,4479.8,4471.49,4478.33,4894,23
2026-01-06 18:00:00,4478.16,4483.13,4471.51,4478.76,4830,23
2026-01-06 18:15:00,4478.8,4485.24,4477.67,4483.39,4365,23
2026-01-06 18:30:00,4483.42,4488.85,4482.49,4488.11,4382,23
2026-01-06 18:45:00,4488.12,4488.79,4484.34,4488.31,3780,23
2026-01-06 19:00:00,4488.61,4490.13,4484.37,4488.46,3666,23
2026-01-06 19:15:00,4488.47,4490.23,4485.92,4487.16,3216,23
2026-01-06 19:30:00,4487.16,4489.76,4481.63,4483.9,3621,23
2026-01-06 19:45:00,4483.95,4491.47,4483.32,4489.54,3475,23
2026-01-06 20:00:00,4489.13,4491.59,4486.15,4491.13,3485,23
2026-01-06 20:15:00,4491.12,4494.16,4484.28,4485.88,4111,23
2026-01-06 20:30:00,4487.23,4487.92,4482.14,4486.24,3512,23
2026-01-06 20:45:00,4486.25,4490.28,4486.15,4488.54,2452,23
2026-01-06 21:00:00,4488.57,4489.46,4481.97,4482.08,3186,23
2026-01-06 21:15:00,4482.09,4484.59,4477.35,4480.94,3459,23
2026-01-06 21:30:00,4480.75,4483.62,4477.77,4481.54,2600,23
2026-01-06 21:45:00,4481.54,4483.73,4479.13,4481.35,3034,23
2026-01-06 22:00:00,4481.35,4486.8,4480.31,4485.36,2541,23
2026-01-06 22:15:00,4485.44,4487.61,4484.62,4485.68,2291,23
2026-01-06 22:30:00,4485.69,4490.17,4483.75,4489.78,2960,23
2026-01-06 22:45:00,4489.96,4496.96,4488.72,4493.69,3484,23
2026-01-06 23:00:00,4493.62,4494.48,4491.82,4491.98,1443,23
2026-01-06 23:15:00,4491.9,4494.53,4491.9,4494.06,832,23
2026-01-06 23:30:00,4493.93,4497.04,4493.91,4496.25,847,23
2026-01-06 23:45:00,4496.19,4497.28,4493.98,4495.04,986,23
2026-01-07 01:00:00,4498.2,4499.18,4494.4,4497.38,1071,42
2026-01-07 01:15:00,4497.38,4500.33,4496.76,4498.2,1792,30
2026-01-07 01:30:00,4498.22,4499.28,4494.74,4495.09,1355,42
2026-01-07 01:45:00,4494.83,4496.07,4491.93,4492.97,2058,41
2026-01-07 02:00:00,4492.91,4494.18,4490.25,4493.07,2305,42
2026-01-07 02:15:00,4493.28,4493.42,4489.72,4491.14,1411,23
2026-01-07 02:30:00,4491.17,4494.62,4488.17,4489.8,2795,23
2026-01-07 02:45:00,4489.83,4491.92,4482.51,4491.69,3346,23
2026-01-07 03:00:00,4491.69,4495.67,4469.31,4470.95,6676,23
2026-01-07 03:15:00,4470.98,4478.93,4470.92,4477.1,5171,23
2026-01-07 03:30:00,4477.09,4477.82,4465.02,4468.48,5530,23
2026-01-07 03:45:00,4468.53,4470.49,4461.13,4465.48,4904,23
2026-01-07 04:00:00,4465.47,4475.53,4459.62,4472.28,5492,23
2026-01-07 04:15:00,4472.38,4474.99,4468.46,4473.97,3173,23
2026-01-07 04:30:00,4473.71,4478.49,4473.39,4475.81,4623,23
2026-01-07 04:45:00,4475.81,4478.67,4473.7,4474.66,4134,23
2026-01-07 05:00:00,4474.65,4477.05,4471.79,4474.62,4129,23
2026-01-07 05:15:00,4474.65,4480.27,4472.6,4476.4,4628,23
2026-01-07 05:30:00,4476.43,4478.75,4475.58,4478.24,3008,23
2026-01-07 05:45:00,4478.24,4478.4,4473.58,4474.63,2664,23
2026-01-07 06:00:00,4474.52,4476.03,4469.28,4470.4,3160,23
2026-01-07 06:15:00,4470.46,4471.98,4465.92,4466.13,2846,23
2026-01-07 06:30:00,4466.06,4468.5,4463.51,4465.3,2894,23
2026-01-07 06:45:00,4465.22,4467.16,4463.87,4464.7,2238,23
2026-01-07 07:00:00,4464.7,4467.09,4461.91,4465.7,2653,23
2026-01-07 07:15:00,4465.69,4470.29,4465.22,4468.65,2568,23
2026-01-07 07:30:00,4468.64,4469.16,4448.74,4452.38,6019,23
2026-01-07 07:45:00,4452.38,4454.46,4443.32,4454.31,5283,23
2026-01-07 08:00:00,4454.32,4459.15,4452.99,4456.04,3910,23
2026-01-07 08:15:00,4456.05,4460.38,4452.22,4454.93,3741,23
2026-01-07 08:30:00,4454.85,4455.42,4443.68,4446.59,4259,23
2026-01-07 08:45:00,4446.57,4450.8,4441.47,4444.13,3867,23
2026-01-07 09:00:00,4444.14,4450.84,4441.61,4450.18,3544,23
2026-01-07 09:15:00,4450.24,4454.95,4448.28,4454.94,3351,23
2026-01-07 09:30:00,4454.92,4459.94,4453.57,4458.78,2964,23
2026-01-07 09:45:00,4458.6,4465.08,4458.46,4461.08,2430,23
2026-01-07 10:00:00,4460.79,4466.32,4459.3,4465.72,2604,23
2026-01-07 10:15:00,4465.97,4468.56,4463.75,4465.15,2543,23
2026-01-07 10:30:00,4464.82,4474.77,4464.05,4466.77,2709,24
2026-01-07 10:45:00,4466.67,4470.57,4465.52,4468.25,2569,23
2026-01-07 11:00:00,4468.11,4468.61,4459.42,4465.74,3254,23
2026-01-07 11:15:00,4465.74,4467.16,4461.74,4462.18,2614,23
2026-01-07 11:30:00,4461.83,4464.37,4460.86,4461.4,2283,23
2026-01-07 11:45:00,4461.39,4465.53,4459.96,4463.39,2342,23
2026-01-07 12:00:00,4463.23,4465.56,4461.36,4464.68,2244,23
2026-01-07 12:15:00,4464.7,4466.56,4458.69,4459.81,2435,23
2026-01-07 12:30:00,4459.84,4467.25,4458.86,4466.03,2627,23
2026-01-07 12:45:00,4465.86,4467.64,4463.7,4464.35,2081,23
2026-01-07 13:00:00,4464.35,4464.84,4461.12,4461.63,2064,23
2026-01-07 13:15:00,4461.68,4464.19,4455.22,4458.99,2385,23
2026-01-07 13:30:00,4459.03,4460.06,4450.44,4450.48,2623,23
2026-01-07 13:45:00,4450.49,4454.56,4446.42,4447.25,3506,23
2026-01-07 14:00:00,4447.5,4450.09,4443.39,4445.57,3564,23
2026-01-07 14:15:00,4445.53,4450.38,4439.31,4450.05,4015,23
2026-01-07 14:30:00,4449.89,4455.03,4449.31,4449.88,3444,23
2026-01-07 14:45:00,4450.07,4453.75,4444.96,4445.04,3771,23
2026-01-07 15:00:00,4445.03,4449.84,4427.76,4433.4,6248,23
2026-01-07 15:15:00,4433.98,4447.25,4430.13,4442.1,5492,23
2026-01-07 15:30:00,4442.08,4450.67,4438.17,4445.43,5945,23
2026-01-07 15:45:00,4446.28,4453.09,4444.67,4452.84,4888,23
2026-01-07 16:00:00,4452.85,4454.32,4447.21,4447.29,5390,23
2026-01-07 16:15:00,4447.03,4453.51,4442.78,4444.66,4963,23
2026-01-07 16:30:00,4444.08,4452.29,4435.73,4444.18,6652,23
2026-01-07 16:45:00,4444.2,4453.01,4440.77,4445.48,5957,23
2026-01-07 17:00:00,4443.49,4444.68,4426.38,4426.65,6253,23
2026-01-07 17:15:00,4426.72,4442.37,4423.42,4442.14,5875,23
2026-01-07 17:30:00,4442.06,4452.19,4441.93,4442.09,5975,23
2026-01-07 17:45:00,4442.08,4447.95,4440.48,4446.04,4732,23
2026-01-07 18:00:00,4446.03,4450.37,4443.69,4447.03,4670,23
2026-01-07 18:15:00,4447.21,4461.1,4444.57,4457.85,5137,23
2026-01-07 18:30:00,4457.93,4468.09,4456.86,4467.69,4989,23
2026-01-07 18:45:00,4467.67,4468.36,4461.82,4464.12,4132,23
2026-01-07 19:00:00,4464.14,4465.34,4457.82,4460.1,3238,23
2026-01-07 19:15:00,4460.13,4463.0,4457.2,4458.46,2710,23
2026-01-07 19:30:00,4458.8,4461.4,4456.0,4456.97,2887,23
2026-01-07 19:45:00,4456.93,4459.4,4449.72,4451.9,3938,23
2026-01-07 20:00:00,4451.87,4452.87,4447.89,4449.82,4296,23
2026-01-07 20:15:00,4449.84,4455.81,4447.21,4452.08,4551,23
2026-01-07 20:30:00,4452.1,4458.79,4451.7,4456.25,3161,23
2026-01-07 20:45:00,4456.24,4456.46,4450.41,4452.03,3111,23
2026-01-07 21:00:00,4452.02,4455.37,4447.77,4449.51,3570,23
2026-01-07 21:15:00,4449.5,4451.11,4445.37,4450.57,3559,23
2026-01-07 21:30:00,4450.57,4457.25,4450.45,4453.28,2994,23
2026-01-07 21:45:00,4453.28,4457.96,4452.08,4456.88,2787,23
2026-01-07 22:00:00,4456.87,4459.42,4455.41,4458.34,3400,23
2026-01-07 22:15:00,4458.33,4461.64,4455.95,4458.15,2469,23
2026-01-07 22:30:00,4458.21,4460.34,4456.52,4456.83,2459,23
2026-01-07 22:45:00,4456.82,4459.76,4450.59,4451.93,3323,23
2026-01-07 23:00:00,4452.05,4454.55,4449.74,4453.96,1770,23
2026-01-07 23:15:00,4454.06,4455.0,4451.88,4452.42,888,23
2026-01-07 23:30:00,4452.41,4454.5,4452.2,4453.26,754,23
2026-01-07 23:45:00,4453.26,4455.95,4452.74,4455.77,695,23
2026-01-08 01:00:00,4461.87,4462.76,4458.19,4459.48,586,42
2026-01-08 01:15:00,4459.46,4463.9,4458.93,4461.72,1349,42
2026-01-08 01:30:00,4461.79,4462.62,4459.61,4461.43,1134,42
2026-01-08 01:45:00,4461.08,4463.48,4459.63,4463.1,1261,42
2026-01-08 02:00:00,4463.06,4465.8,4462.41,4465.55,1725,42
2026-01-08 02:15:00,4465.61,4466.34,4454.11,4456.86,1674,23
2026-01-08 02:30:00,4456.87,4458.9,4450.28,4451.47,3911,23
2026-01-08 02:45:00,4451.38,4452.28,4446.65,4450.18,4425,23
2026-01-08 03:00:00,4449.97,4460.3,4444.48,4457.06,5229,23
2026-01-08 03:15:00,4457.14,4460.3,4454.42,4455.01,4889,23
2026-01-08 03:30:00,4454.9,4457.52,4446.0,4447.57,4408,23
2026-01-08 03:45:00,4447.54,4448.39,4441.82,4448.39,3965,23
2026-01-08 04:00:00,4448.38,4449.5,4440.28,4446.49,4331,23
2026-01-08 04:15:00,4446.49,4446.63,4440.89,4441.24,3684,36
2026-01-08 04:30:00,4441.15,4442.68,4433.47,4441.83,5454,23
2026-01-08 04:45:00,4441.86,4444.05,4437.36,4441.27,4956,23
2026-01-08 05:00:00,4441.24,4445.6,4438.8,4442.52,4776,23
2026-01-08 05:15:00,4442.42,4445.72,4437.27,4444.25,5152,23
2026-01-08 05:30:00,4444.24,4446.46,4440.03,4442.0,2696,23
2026-01-08 05:45:00,4442.01,4442.77,4438.16,4440.32,3367,23
2026-01-08 06:00:00,4440.31,4440.38,4436.73,4440.05,2728,23
2026-01-08 06:15:00,4440.06,4440.45,4436.57,4436.62,2599,23
2026-01-08 06:30:00,4436.47,4438.75,4432.04,4432.04,2871,23
2026-01-08 06:45:00,4432.07,4433.12,4430.24,4431.54,2695,23
2026-01-08 07:00:00,4431.4,4432.32,4425.81,4427.25,3493,23
2026-01-08 07:15:00,4427.03,4429.58,4422.6,4425.97,3595,23
2026-01-08 07:30:00,4425.99,4426.85,4415.5,4418.51,6785,23
2026-01-08 07:45:00,4418.67,4427.74,4415.64,4425.44,5220,23
2026-01-08 08:00:00,4425.29,4429.24,4415.92,4420.92,5434,23
2026-01-08 08:15:00,4420.93,4428.34,4418.28,4426.08,5473,23
2026-01-08 08:30:00,4426.11,4437.67,4426.11,4435.66,4552,23
2026-01-08 08:45:00,4435.67,4436.12,4429.88,4433.21,5090,23
2026-01-08 09:00:00,4433.35,4439.75,4432.04,4435.98,3801,23
2026-01-08 09:15:00,4435.93,4436.95,4430.83,4436.48,3384,23
2026-01-08 09:30:00,4436.51,4436.67,4430.87,4431.34,2429,23
2026-01-08 09:45:00,4431.33,4433.9,4428.35,4430.86,3376,23
2026-01-08 10:00:00,4430.66,4433.22,4425.62,4425.85,3643,23
2026-01-08 10:15:00,4425.68,4430.62,4425.38,4426.84,2801,23
2026-01-08 10:30:00,4426.83,4428.62,4419.85,4421.04,3689,23
2026-01-08 10:45:00,4421.25,4432.85,4420.95,4431.61,3790,23
2026-01-08 11:00:00,4431.42,4435.4,4430.49,4430.84,3106,23
2026-01-08 11:15:00,4430.85,4431.25,4425.94,4430.28,2979,23
2026-01-08 11:30:00,4430.26,4434.76,4429.8,4433.15,2603,23
2026-01-08 11:45:00,4433.15,4433.46,4429.1,4432.63,2283,23
2026-01-08 12:00:00,4432.64,4432.69,4427.55,4429.24,2610,23
2026-01-08 12:15:00,4429.24,4430.48,4422.99,4424.59,2850,23
2026-01-08 12:30:00,4424.56,4434.79,4423.65,4432.59,2249,23
2026-01-08 12:45:00,4432.45,4433.84,4429.89,4433.21,1963,23
2026-01-08 13:00:00,4433.04,4433.04,4427.56,4428.43,2129,23
2026-01-08 13:15:00,4428.33,4429.57,4424.75,4426.48,2613,23
2026-01-08 13:30:00,4426.49,4428.11,4424.66,4426.48,2129,23
2026-01-08 13:45:00,4426.48,4427.27,4422.19,4422.72,2370,23
2026-01-08 14:00:00,4422.82,4422.9,4411.87,4412.34,4121,23
2026-01-08 14:15:00,4412.33,4422.34,4407.67,4420.47,3521,23
2026-01-08 14:30:00,4420.47,4431.37,4420.08,4428.9,3204,23
2026-01-08 14:45:00,4428.95,4430.35,4426.25,4427.74,2875,23
2026-01-08 15:00:00,4427.63,4429.7,4417.22,4420.45,5160,23
2026-01-08 15:15:00,4420.4,4436.07,4420.4,4434.15,4629,23
2026-01-08 15:30:00,4434.22,4435.58,4426.02,4433.26,4126,23
2026-01-08 15:45:00,4433.25,4433.92,4421.6,4423.7,4486,23
2026-01-08 16:00:00,4423.69,4427.93,4419.21,4423.36,5073,23
2026-01-08 16:15:00,4423.39,4430.1,4419.33,4427.78,3953,23
2026-01-08 16:30:00,4427.81,4435.47,4421.88,4426.0,6698,23
2026-01-08 16:45:00,4425.71,4439.35,4425.71,4432.99,6114,23
2026-01-08 17:00:00,4432.61,4448.99,4427.85,4448.12,5882,23
2026-01-08 17:15:00,4448.09,4453.92,4443.37,4447.7,5746,23
2026-01-08 17:30:00,4447.66,4455.51,4446.78,4453.04,5169,23
2026-01-08 17:45:00,4453.27,4456.5,4447.58,4454.11,4892,23
2026-01-08 18:00:00,4454.11,4457.94,4447.18,4447.24,4335,23
2026-01-08 18:15:00,4447.21,4455.12,4446.9,4453.52,4326,23
2026-01-08 18:30:00,4453.56,4464.47,4451.96,4460.79,4702,23
2026-01-08 18:45:00,4460.81,4464.31,4457.69,4463.28,3875,23
2026-01-08 19:00:00,4463.2,4465.31,4458.12,4459.98,3495,23
2026-01-08 19:15:00,4459.91,4462.29,4457.55,4461.66,3639,23
2026-01-08 19:30:00,4461.72,4463.47,4458.93,4461.4,2982,23
2026-01-08 19:45:00,4461.39,4464.15,4459.19,4463.52,2748,23
2026-01-08 20:00:00,4463.32,4463.32,4452.5,4453.9,3550,23
2026-01-08 20:15:00,4453.91,4456.6,4449.36,4452.08,4294,23
2026-01-08 20:30:00,4452.05,4453.55,4447.92,4452.18,2795,23
2026-01-08 20:45:00,4452.22,4454.95,4449.37,4449.6,2531,23
2026-01-08 21:00:00,4449.62,4451.23,4446.92,4447.32,2669,23
2026-01-08 21:15:00,4447.33,4449.77,4444.63,4447.73,2691,23
2026-01-08 21:30:00,4447.73,4452.79,4447.63,4451.55,2216,23
2026-01-08 21:45:00,4451.56,4452.88,4449.58,4452.13,2295,23
2026-01-08 22:00:00,4452.09,4458.97,4451.48,4458.15,3018,23
2026-01-08 22:15:00,4458.19,4473.61,4457.4,4469.97,3201,23
2026-01-08 22:30:00,4470.39,4478.07,4470.39,4473.58,4065,23
2026-01-08 22:45:00,4473.58,4477.89,4472.03,4476.15,3962,23
2026-01-08 23:00:00,4476.15,4479.41,4476.04,4477.74,1753,23
2026-01-08 23:15:00,4477.76,4478.51,4472.56,4475.07,1677,23
2026-01-08 23:30:00,4475.08,4475.71,4472.63,4474.19,1390,23
2026-01-08 23:45:00,4474.1,4478.61,4473.64,4477.59,1013,23
2026-01-09 01:00:00,4477.35,4480.26,4475.63,4477.05,1139,28
